CSE,platform,username,display_name,url,bio_description,found_at,false_positive
Indian Oil Corporation Limited,facebook,100067937384089,Profile photo of Iocl outlet,https://www.facebook.com/profile.php?id=100067937384089&__tn__=%3C,,2026-02-25T16:03:54.815557,FALSE
Indian Oil Corporation Limited,facebook,100077000572037,Profile photo of Iocl bikaner,https://www.facebook.com/profile.php?id=100077000572037&__tn__=%3C,,2026-02-25T16:03:54.823286,FALSE
Indian Oil Corporation Limited,facebook,100057348883470,Profile photo of IOCL Krishna petrolium KSK madora,https://www.facebook.com/profile.php?id=100057348883470&__tn__=%3C,,2026-02-25T16:03:54.832639,FALSE
Indian Oil Corporation Limited,facebook,IOCLUP,Profile photo of IOCL Uttar Pradesh,https://www.facebook.com/IOCLUP?__tn__=%3C,,2026-02-25T16:03:54.840861,FALSE
Indian Oil Corporation Limited,facebook,IoclBgm,Profile photo of IndianOil Corp Ltd. Belgaum,https://www.facebook.com/IoclBgm?__tn__=%3C,,2026-02-25T16:03:54.875247,FALSE
Indian Oil Corporation Limited,facebook,IoclAsanur,Profile photo of IOCL Asanur,https://www.facebook.com/IoclAsanur?__tn__=%3C,,2026-02-25T16:03:54.883863,FALSE
Indian Oil Corporation Limited,facebook,100064197752712,Profile photo of IOCL company limited takrawad,https://www.facebook.com/profile.php?id=100064197752712&__tn__=%3C,,2026-02-25T16:03:54.893666,FALSE
Indian Oil Corporation Limited,facebook,100064156866654,Profile photo of MEWAT Diesel-IOCL Petrol Pump,https://www.facebook.com/profile.php?id=100064156866654&__tn__=%3C,,2026-02-25T16:03:54.902548,FALSE
Indian Oil Corporation Limited,facebook,100063934667951,Profile photo of IOCL LUCKY DRAW winner,https://www.facebook.com/profile.php?id=100063934667951&__tn__=%3C,,2026-02-25T16:03:54.911309,FALSE
Indian Oil Corporation Limited,facebook,61568238553779,Profile photo of IOCL ,https://www.facebook.com/profile.php?id=61568238553779&__tn__=%3C,,2026-02-25T16:04:24.776726,FALSE
Indian Oil Corporation Limited,facebook,61575747906016,Profile photo of iocl,https://www.facebook.com/profile.php?id=61575747906016&__tn__=%3C,,2026-02-25T16:04:24.785624,FALSE
Indian Oil Corporation Limited,facebook,61575728714291,Profile photo of iocl ,https://www.facebook.com/profile.php?id=61575728714291&__tn__=%3C,,2026-02-25T16:04:24.794864,FALSE
Indian Oil Corporation Limited,facebook,61576871561770,Profile photo of iocl ,https://www.facebook.com/profile.php?id=61576871561770&__tn__=%3C,,2026-02-25T16:04:24.803214,FALSE
Indian Oil Corporation Limited,facebook,61550731604638,Profile photo of IOCL,https://www.facebook.com/profile.php?id=61550731604638&__tn__=%3C,,2026-02-25T16:04:24.812845,FALSE
Indian Oil Corporation Limited,facebook,61566714205160,Profile photo of IOCL,https://www.facebook.com/profile.php?id=61566714205160&__tn__=%3C,,2026-02-25T16:04:24.820628,FALSE
Indian Oil Corporation Limited,facebook,61559420626150,Profile photo of iocl,https://www.facebook.com/profile.php?id=61559420626150&__tn__=%3C,,2026-02-25T16:04:24.830794,FALSE
Indian Oil Corporation Limited,facebook,61559605469849,Profile photo of IOCL,https://www.facebook.com/profile.php?id=61559605469849&__tn__=%3C,,2026-02-25T16:04:24.839260,FALSE
Indian Oil Corporation Limited,facebook,100094883435057,Profile photo of Iocl,https://www.facebook.com/profile.php?id=100094883435057&__tn__=%3C,,2026-02-25T16:04:24.848296,FALSE
Indian Oil Corporation Limited,facebook,100090871452654,Profile photo of iocl,https://www.facebook.com/profile.php?id=100090871452654&__tn__=%3C,,2026-02-25T16:04:24.856823,FALSE
Indian Oil Corporation Limited,facebook,100088783016170,Profile photo of IOCL,https://www.facebook.com/profile.php?id=100088783016170&__tn__=%3C,,2026-02-25T16:04:24.865744,FALSE
Indian Oil Corporation Limited,facebook,61550474425420,Profile photo of iOcl,https://www.facebook.com/profile.php?id=61550474425420&__tn__=%3C,,2026-02-25T16:04:24.874856,FALSE
Indian Oil Corporation Limited,facebook,100079878472142,Profile photo of IOCL,https://www.facebook.com/profile.php?id=100079878472142&__tn__=%3C,,2026-02-25T16:04:24.884071,FALSE
Indian Oil Corporation Limited,facebook,100076944487323,Profile photo of IOCL,https://www.facebook.com/profile.php?id=100076944487323&__tn__=%3C,,2026-02-25T16:04:24.894179,FALSE
Indian Oil Corporation Limited,facebook,100071254325750,Profile photo of Iocl,https://www.facebook.com/profile.php?id=100071254325750&__tn__=%3C,,2026-02-25T16:04:24.902468,FALSE
Indian Oil Corporation Limited,facebook,100066417462810,Profile photo of Iocl,https://www.facebook.com/profile.php?id=100066417462810&__tn__=%3C,,2026-02-25T16:04:24.920355,FALSE
Indian Oil Corporation Limited,facebook,100066733410870,Profile photo of IOCL,https://www.facebook.com/profile.php?id=100066733410870&__tn__=%3C,,2026-02-25T16:04:24.930133,FALSE
Indian Oil Corporation Limited,facebook,100067590427480,Profile photo of Iocl,https://www.facebook.com/profile.php?id=100067590427480&__tn__=%3C,,2026-02-25T16:04:24.938497,FALSE
Indian Oil Corporation Limited,facebook,BARMERGAS,Profile photo of IOCL,https://www.facebook.com/BARMERGAS?__tn__=%3C,,2026-02-25T16:04:24.947496,FALSE
Indian Oil Corporation Limited,facebook,100069532388343,Profile photo of Iocl,https://www.facebook.com/profile.php?id=100069532388343&__tn__=%3C,,2026-02-25T16:04:24.955826,FALSE
Indian Oil Corporation Limited,facebook,100062689292140,Profile photo of Iocl,https://www.facebook.com/profile.php?id=100062689292140&__tn__=%3C,,2026-02-25T16:04:24.965823,FALSE
Indian Oil Corporation Limited,facebook,100064660273068,Profile photo of IOCL,https://www.facebook.com/profile.php?id=100064660273068&__tn__=%3C,,2026-02-25T16:04:24.974232,FALSE
IRCTC,facebook,100068884840131,Profile photo of Indian Railway Catering & Tourism Corp Limited,https://www.facebook.com/profile.php?id=100068884840131&__tn__=%3C,,2026-02-25T16:04:58.980862,FALSE
IRCTC,facebook,IRCTCofficial,Profile photo of IRCTC,https://www.facebook.com/IRCTCofficial?__tn__=%3C,,2026-02-25T16:05:59.502664,FALSE
IRCTC,facebook,cateringIRCTC,Profile photo of E-Catering IRCTC,https://www.facebook.com/cateringIRCTC?__tn__=%3C,,2026-02-25T16:05:59.522356,FALSE
IRCTC,facebook,61571612461156,Profile photo of IRCTC,https://www.facebook.com/profile.php?id=61571612461156&__tn__=%3C,,2026-02-25T16:05:59.587522,FALSE
IRCTC,facebook,100086858324980,Profile photo of IRCTC,https://www.facebook.com/profile.php?id=100086858324980&__tn__=%3C,,2026-02-25T16:05:59.597724,FALSE
IRCTC,facebook,buddhisttouristtrain,Profile photo of IRCTC Buddhist Circuit Tourist Train,https://www.facebook.com/buddhisttouristtrain?__tn__=%3C,,2026-02-25T16:05:59.559460,FALSE
IRCTC,facebook,100064659153007,Profile photo of IRCTC,https://www.facebook.com/profile.php?id=100064659153007&__tn__=%3C,,2026-02-25T16:05:59.615724,FALSE
IRCTC,facebook,IRCTCBharatGauravTouristTrain,Profile photo of IRCTC Bharat Gaurav Tourist Train,https://www.facebook.com/IRCTCBharatGauravTouristTrain?__tn__=%3C,,2026-02-25T16:05:59.540646,FALSE
IRCTC,facebook,100079776070081,Profile photo of IRCTC,https://www.facebook.com/profile.php?id=100079776070081&__tn__=%3C,,2026-02-25T16:05:30.702879,FALSE
IRCTC,facebook,100093276576285,Profile photo of IRCTC ,https://www.facebook.com/profile.php?id=100093276576285&__tn__=%3C,,2026-02-25T16:05:59.710591,FALSE
IRCTC,facebook,61558642865686,Profile photo of IRCTC,https://www.facebook.com/profile.php?id=61558642865686&__tn__=%3C,,2026-02-25T16:05:59.635154,FALSE
IRCTC,facebook,irctceticket,Profile photo of IRCTC E-Ticket Agents Official,https://www.facebook.com/irctceticket?__tn__=%3C,,2026-02-25T16:05:30.734169,FALSE
IRCTC,facebook,61585558236149,Profile photo of IRCTC ,https://www.facebook.com/profile.php?id=61585558236149&__tn__=%3C,,2026-02-25T16:05:30.745336,FALSE
IRCTC,facebook,61581628058943,Profile photo of IRCTC,https://www.facebook.com/profile.php?id=61581628058943&__tn__=%3C,,2026-02-25T16:05:30.754886,FALSE
IRCTC,facebook,irctcregistration,Profile photo of IRCTC Agent Registration,https://www.facebook.com/irctcregistration?__tn__=%3C,,2026-02-25T16:05:59.665233,FALSE
IRCTC,facebook,61575164769352,Profile photo of IRCTC ,https://www.facebook.com/profile.php?id=61575164769352&__tn__=%3C,,2026-02-25T16:05:30.774805,FALSE
IRCTC,facebook,100066475489091,Profile photo of IRCTC Shop,https://www.facebook.com/profile.php?id=100066475489091&__tn__=%3C,,2026-02-25T16:05:59.701353,FALSE
IRCTC,facebook,irctcbookingsoftware,Profile photo of IRCTC Tatkal Ticket Booking Software,https://www.facebook.com/irctcbookingsoftware?__tn__=%3C,,2026-02-25T16:05:59.730025,FALSE
IRCTC,facebook,IRCTCofficialnew,Profile photo of IRCTC Air Ticketing,https://www.facebook.com/IRCTCofficialnew?__tn__=%3C,,2026-02-25T16:05:30.807986,FALSE
IRCTC,facebook,61575114840597,Profile photo of irctc,https://www.facebook.com/profile.php?id=61575114840597&__tn__=%3C,,2026-02-25T16:05:30.817752,FALSE
IRCTC,facebook,100093185555482,Profile photo of IRCTC,https://www.facebook.com/profile.php?id=100093185555482&__tn__=%3C,,2026-02-25T16:05:30.829548,FALSE
IRCTC,facebook,61563930737674,Profile photo of irctc,https://www.facebook.com/profile.php?id=61563930737674&__tn__=%3C,,2026-02-25T16:05:30.838144,FALSE
